type,date,value,unit,position
"Phase  6.25kHz segment","2025-08-14 11:35:10",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-08-14 11:35:10",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-08-14 11:35:10",-0.1,,"Between Legs"
"BIA Error","2025-08-14 11:35:10",0,
"Basal Metabolic Rate (BMR)","2025-08-14 11:35:10","1,373",
"Metabolic Age","2025-08-14 11:35:10",28,
FAT_PERCENT,"2025-08-14 11:35:10",35,
"Fat Free Percent","2025-08-14 11:35:10",65,
MUSCLE_PERCENT,"2025-08-14 11:35:10",62,
BONE_PERCENT,"2025-08-14 11:35:10",3,
WATER_PERCENT,"2025-08-14 11:35:10",43,
FAT_FREE_MASS,"2025-08-13 10:54:37",45,
"Visceral Fat","2025-08-13 10:54:37",2.2,
"Impedence 50kHz for segments","2025-08-13 10:54:37",698.0,,"Between Legs"
"Impedence 250kHz for segments","2025-08-13 10:54:37",618.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-08-13 10:54:37",820.0,,"Between Legs"
"Phase  6.25kHz segment","2025-08-13 10:54:37",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-08-13 10:54:37",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-08-13 10:54:37",-0.1,,"Between Legs"
"BIA Error","2025-08-13 10:54:37",0,
"Basal Metabolic Rate (BMR)","2025-08-13 10:54:37","1,373",
"Metabolic Age","2025-08-13 10:54:37",28,
FAT_PERCENT,"2025-08-13 10:54:37",35,
"Fat Free Percent","2025-08-13 10:54:37",65,
MUSCLE_PERCENT,"2025-08-13 10:54:37",62,
BONE_PERCENT,"2025-08-13 10:54:37",3,
WATER_PERCENT,"2025-08-13 10:54:37",43,
"Vascular age","2025-08-10 12:26:58",27,
FAT_FREE_MASS,"2025-08-10 12:26:58",45,
"Visceral Fat","2025-08-10 12:26:58",2.1,
"Impedence 50kHz for segments","2025-08-10 12:26:58",665.0,,"Between Legs"
"Impedence 250kHz for segments","2025-08-10 12:26:58",592.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-08-10 12:26:58",803.0,,"Between Legs"
"Phase  6.25kHz segment","2025-08-10 12:26:58",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-08-10 12:26:58",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-08-10 12:26:58",-0.1,,"Between Legs"
"BIA Error","2025-08-10 12:26:58",0,
"Basal Metabolic Rate (BMR)","2025-08-10 12:26:58","1,383",
"Metabolic Age","2025-08-10 12:26:58",28,
FAT_PERCENT,"2025-08-10 12:26:58",34,
"Fat Free Percent","2025-08-10 12:26:58",66,
MUSCLE_PERCENT,"2025-08-10 12:26:58",63,
BONE_PERCENT,"2025-08-10 12:26:58",3,
WATER_PERCENT,"2025-08-10 12:26:58",44,
FAT_FREE_MASS,"2025-08-02 12:33:11",45,
"Visceral Fat","2025-08-02 12:33:11",2.1,
"Impedence 50kHz for segments","2025-08-02 12:33:11",688.0,,"Between Legs"
"Impedence 250kHz for segments","2025-08-02 12:33:11",613.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-08-02 12:33:11",834.0,,"Between Legs"
"Phase  6.25kHz segment","2025-08-02 12:33:11",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-08-02 12:33:11",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-08-02 12:33:11",-0.1,,"Between Legs"
"BIA Error","2025-08-02 12:33:11",8,
"Basal Metabolic Rate (BMR)","2025-08-02 12:33:11","1,380",
"Metabolic Age","2025-08-02 12:33:11",28,
FAT_PERCENT,"2025-08-02 12:33:11",35,
"Fat Free Percent","2025-08-02 12:33:11",65,
MUSCLE_PERCENT,"2025-08-02 12:33:11",62,
BONE_PERCENT,"2025-08-02 12:33:11",3,
WATER_PERCENT,"2025-08-02 12:33:11",43,
"PWV Reached count","2025-07-25 10:20:16","1,284",
"VA Reached count","2025-07-25 10:20:16","1,284",
FAT_FREE_MASS,"2025-07-25 10:20:16",45,
"Visceral Fat","2025-07-25 10:20:16",2.2,
"Impedence 50kHz for segments","2025-07-25 10:20:16",697.0,,"Between Legs"
"Impedence 250kHz for segments","2025-07-25 10:20:16",623.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-07-25 10:20:16",816.0,,"Between Legs"
"Phase  6.25kHz segment","2025-07-25 10:20:16",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-07-25 10:20:16",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-07-25 10:20:16",-0.1,,"Between Legs"
"BIA Error","2025-07-25 10:20:16",0,
"Basal Metabolic Rate (BMR)","2025-07-25 10:20:16","1,371",
"Metabolic Age","2025-07-25 10:20:16",28,
FAT_PERCENT,"2025-07-25 10:20:16",35,
"Fat Free Percent","2025-07-25 10:20:16",65,
MUSCLE_PERCENT,"2025-07-25 10:20:16",62,
BONE_PERCENT,"2025-07-25 10:20:16",3,
WATER_PERCENT,"2025-07-25 10:20:16",43,
FAT_FREE_MASS,"2025-07-23 10:16:16",45,
"Visceral Fat","2025-07-23 10:16:16",2.1,
"Impedence 50kHz for segments","2025-07-23 10:16:16",668.0,,"Between Legs"
"Impedence 250kHz for segments","2025-07-23 10:16:16",592.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-07-23 10:16:16",806.0,,"Between Legs"
"Phase  6.25kHz segment","2025-07-23 10:16:16",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-07-23 10:16:16",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-07-23 10:16:16",-0.1,,"Between Legs"
"BIA Error","2025-07-23 10:16:16",0,
"Basal Metabolic Rate (BMR)","2025-07-23 10:16:16","1,386",
"Metabolic Age","2025-07-23 10:16:16",28,
FAT_PERCENT,"2025-07-23 10:16:16",34,
"Fat Free Percent","2025-07-23 10:16:16",66,
MUSCLE_PERCENT,"2025-07-23 10:16:16",62,
BONE_PERCENT,"2025-07-23 10:16:16",3,
WATER_PERCENT,"2025-07-23 10:16:16",43,
FAT_FREE_MASS,"2025-07-17 09:55:48",46,
"Visceral Fat","2025-07-17 09:55:48",2.1,
"Impedence 50kHz for segments","2025-07-17 09:55:48",639.0,,"Between Legs"
"Impedence 250kHz for segments","2025-07-17 09:55:48",571.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-07-17 09:55:48",766.0,,"Between Legs"
"Phase  6.25kHz segment","2025-07-17 09:55:48",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-07-17 09:55:48",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-07-17 09:55:48",-0.1,,"Between Legs"
"BIA Error","2025-07-17 09:55:48",0,
"Basal Metabolic Rate (BMR)","2025-07-17 09:55:48","1,395",
"Metabolic Age","2025-07-17 09:55:48",28,
FAT_PERCENT,"2025-07-17 09:55:48",34,
"Fat Free Percent","2025-07-17 09:55:48",66,
MUSCLE_PERCENT,"2025-07-17 09:55:48",63,
BONE_PERCENT,"2025-07-17 09:55:48",3,
WATER_PERCENT,"2025-07-17 09:55:48",44,
FAT_FREE_MASS,"2025-07-15 09:21:51",45,
"Visceral Fat","2025-07-15 09:21:51",2.2,
"Impedence 50kHz for segments","2025-07-15 09:21:51",678.0,,"Between Legs"
"Impedence 250kHz for segments","2025-07-15 09:21:51",596.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-07-15 09:21:51",794.0,,"Between Legs"
"Phase  6.25kHz segment","2025-07-15 09:21:51",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-07-15 09:21:51",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-07-15 09:21:51",-0.1,,"Between Legs"
"BIA Error","2025-07-15 09:21:51",0,
"Basal Metabolic Rate (BMR)","2025-07-15 09:21:51","1,379",
"Metabolic Age","2025-07-15 09:21:51",28,
FAT_PERCENT,"2025-07-15 09:21:51",35,
"Fat Free Percent","2025-07-15 09:21:51",65,
MUSCLE_PERCENT,"2025-07-15 09:21:51",62,
BONE_PERCENT,"2025-07-15 09:21:51",3,
WATER_PERCENT,"2025-07-15 09:21:51",43,
"PWV Reached count","2025-07-14 10:12:00","1,283",
"VA Reached count","2025-07-14 10:12:00","1,283",
FAT_FREE_MASS,"2025-07-14 10:12:00",45,
"Visceral Fat","2025-07-14 10:12:00",2.2,
"Impedence 50kHz for segments","2025-07-14 10:12:00",650.0,,"Between Legs"
"Impedence 250kHz for segments","2025-07-14 10:12:00",586.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-07-14 10:12:00",751.0,,"Between Legs"
"Phase  6.25kHz segment","2025-07-14 10:12:00",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-07-14 10:12:00",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-07-14 10:12:00",-0.1,,"Between Legs"
"BIA Error","2025-07-14 10:12:00",0,
"Basal Metabolic Rate (BMR)","2025-07-14 10:12:00","1,390",
"Metabolic Age","2025-07-14 10:12:00",28,
FAT_PERCENT,"2025-07-14 10:12:00",35,
"Fat Free Percent","2025-07-14 10:12:00",65,
MUSCLE_PERCENT,"2025-07-14 10:12:00",62,
BONE_PERCENT,"2025-07-14 10:12:00",3,
WATER_PERCENT,"2025-07-14 10:12:00",43,
FAT_FREE_MASS,"2025-06-28 13:40:38",45,
"Visceral Fat","2025-06-28 13:40:38",2.2,
"Impedence 50kHz for segments","2025-06-28 13:40:38",677.0,,"Between Legs"
"Impedence 250kHz for segments","2025-06-28 13:40:38",599.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-06-28 13:40:38",812.0,,"Between Legs"
"Phase  6.25kHz segment","2025-06-28 13:40:38",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-06-28 13:40:38",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-06-28 13:40:38",-0.1,,"Between Legs"
"BIA Error","2025-06-28 13:40:38",0,
"Basal Metabolic Rate (BMR)","2025-06-28 13:40:38","1,389",
"Metabolic Age","2025-06-28 13:40:38",28,
FAT_PERCENT,"2025-06-28 13:40:38",35,
"Fat Free Percent","2025-06-28 13:40:38",65,
MUSCLE_PERCENT,"2025-06-28 13:40:38",62,
BONE_PERCENT,"2025-06-28 13:40:38",3,
WATER_PERCENT,"2025-06-28 13:40:38",43,
FAT_FREE_MASS,"2025-06-26 11:42:10",46,
"Visceral Fat","2025-06-26 11:42:10",2.1,
"Impedence 50kHz for segments","2025-06-26 11:42:10",613.0,,"Between Legs"
"Impedence 250kHz for segments","2025-06-26 11:42:10",553.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-06-26 11:42:10",739.0,,"Between Legs"
"Phase  6.25kHz segment","2025-06-26 11:42:10",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-06-26 11:42:10",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-06-26 11:42:10",-0.1,,"Between Legs"
"BIA Error","2025-06-26 11:42:10",0,
"Basal Metabolic Rate (BMR)","2025-06-26 11:42:10","1,407",
"Metabolic Age","2025-06-26 11:42:10",28,
FAT_PERCENT,"2025-06-26 11:42:10",34,
"Fat Free Percent","2025-06-26 11:42:10",66,
MUSCLE_PERCENT,"2025-06-26 11:42:10",63,
BONE_PERCENT,"2025-06-26 11:42:10",3,
WATER_PERCENT,"2025-06-26 11:42:10",44,
FAT_FREE_MASS,"2025-06-19 11:38:39",45,
"Visceral Fat","2025-06-19 11:38:39",2.2,
"Impedence 50kHz for segments","2025-06-19 11:38:39",681.0,,"Between Legs"
"Impedence 250kHz for segments","2025-06-19 11:38:39",603.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-06-19 11:38:39",825.0,,"Between Legs"
"Phase  6.25kHz segment","2025-06-19 11:38:39",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-06-19 11:38:39",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-06-19 11:38:39",-0.1,,"Between Legs"
"BIA Error","2025-06-19 11:38:39",8,
"Basal Metabolic Rate (BMR)","2025-06-19 11:38:39","1,388",
"Metabolic Age","2025-06-19 11:38:39",28,
FAT_PERCENT,"2025-06-19 11:38:39",35,
"Fat Free Percent","2025-06-19 11:38:39",65,
MUSCLE_PERCENT,"2025-06-19 11:38:39",62,
BONE_PERCENT,"2025-06-19 11:38:39",3,
WATER_PERCENT,"2025-06-19 11:38:39",43,
FAT_FREE_MASS,"2025-06-19 11:35:17",46,
"Visceral Fat","2025-06-19 11:35:17",2.2,
"Impedence 50kHz for segments","2025-06-19 11:35:17",666.0,,"Between Legs"
"Impedence 250kHz for segments","2025-06-19 11:35:17",585.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-06-19 11:35:17",815.0,,"Between Legs"
"Phase  6.25kHz segment","2025-06-19 11:35:17",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-06-19 11:35:17",-0.2,,"Between Legs"
"Phase  250kHz segment","2025-06-19 11:35:17",-0.1,,"Between Legs"
"BIA Error","2025-06-19 11:35:17",8,
"Basal Metabolic Rate (BMR)","2025-06-19 11:35:17","1,397",
"Metabolic Age","2025-06-19 11:35:17",28,
FAT_PERCENT,"2025-06-19 11:35:17",35,
"Fat Free Percent","2025-06-19 11:35:17",65,
MUSCLE_PERCENT,"2025-06-19 11:35:17",62,
BONE_PERCENT,"2025-06-19 11:35:17",3,
WATER_PERCENT,"2025-06-19 11:35:17",43,
FAT_FREE_MASS,"2025-06-06 08:07:06",45,
"Visceral Fat","2025-06-06 08:07:06",2.2,
"Impedence 50kHz for segments","2025-06-06 08:07:06",659.0,,"Between Legs"
"Impedence 250kHz for segments","2025-06-06 08:07:06",597.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-06-06 08:07:06",748.0,,"Between Legs"
"Phase  6.25kHz segment","2025-06-06 08:07:06",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-06-06 08:07:06",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-06-06 08:07:06",-0.1,,"Between Legs"
"BIA Error","2025-06-06 08:07:06",0,
"Basal Metabolic Rate (BMR)","2025-06-06 08:07:06","1,381",
"Metabolic Age","2025-06-06 08:07:06",28,
FAT_PERCENT,"2025-06-06 08:07:06",35,
"Fat Free Percent","2025-06-06 08:07:06",65,
MUSCLE_PERCENT,"2025-06-06 08:07:06",62,
BONE_PERCENT,"2025-06-06 08:07:06",3,
WATER_PERCENT,"2025-06-06 08:07:06",43,
FAT_FREE_MASS,"2025-06-05 11:13:36",46,
"Visceral Fat","2025-06-05 11:13:36",2.1,
"Impedence 50kHz for segments","2025-06-05 11:13:36",644.0,,"Between Legs"
"Impedence 250kHz for segments","2025-06-05 11:13:36",581.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-06-05 11:13:36",779.0,,"Between Legs"
"Phase  6.25kHz segment","2025-06-05 11:13:36",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-06-05 11:13:36",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-06-05 11:13:36",-0.1,,"Between Legs"
"BIA Error","2025-06-05 11:13:36",8,
"Basal Metabolic Rate (BMR)","2025-06-05 11:13:36","1,402",
"Metabolic Age","2025-06-05 11:13:36",28,
FAT_PERCENT,"2025-06-05 11:13:36",34,
"Fat Free Percent","2025-06-05 11:13:36",66,
MUSCLE_PERCENT,"2025-06-05 11:13:36",62,
BONE_PERCENT,"2025-06-05 11:13:36",3,
WATER_PERCENT,"2025-06-05 11:13:36",44,
"PWV Reached count","2025-05-31 11:26:46","1,282",
"VA Reached count","2025-05-31 11:26:46","1,282",
FAT_FREE_MASS,"2025-05-31 11:26:46",45,
"Visceral Fat","2025-05-31 11:26:46",2.2,
"Impedence 50kHz for segments","2025-05-31 11:26:46",680.0,,"Between Legs"
"Impedence 250kHz for segments","2025-05-31 11:26:46",605.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-05-31 11:26:46",814.0,,"Between Legs"
"Phase  6.25kHz segment","2025-05-31 11:26:46",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-05-31 11:26:46",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-05-31 11:26:46",-0.1,,"Between Legs"
"BIA Error","2025-05-31 11:26:46",0,
"Basal Metabolic Rate (BMR)","2025-05-31 11:26:46","1,389",
"Metabolic Age","2025-05-31 11:26:46",28,
FAT_PERCENT,"2025-05-31 11:26:46",35,
"Fat Free Percent","2025-05-31 11:26:46",65,
MUSCLE_PERCENT,"2025-05-31 11:26:46",62,
BONE_PERCENT,"2025-05-31 11:26:46",3,
WATER_PERCENT,"2025-05-31 11:26:46",43,
FAT_FREE_MASS,"2025-05-21 11:34:22",46,
"Visceral Fat","2025-05-21 11:34:22",2.2,
"Impedence 50kHz for segments","2025-05-21 11:34:22",653.0,,"Between Legs"
"Impedence 250kHz for segments","2025-05-21 11:34:22",580.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-05-21 11:34:22",764.0,,"Between Legs"
"Phase  6.25kHz segment","2025-05-21 11:34:22",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-05-21 11:34:22",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-05-21 11:34:22",-0.1,,"Between Legs"
"BIA Error","2025-05-21 11:34:22",0,
"Basal Metabolic Rate (BMR)","2025-05-21 11:34:22","1,399",
"Metabolic Age","2025-05-21 11:34:22",28,
FAT_PERCENT,"2025-05-21 11:34:22",35,
"Fat Free Percent","2025-05-21 11:34:22",65,
MUSCLE_PERCENT,"2025-05-21 11:34:22",62,
BONE_PERCENT,"2025-05-21 11:34:22",3,
WATER_PERCENT,"2025-05-21 11:34:22",43,
"PWV Reached count","2025-05-15 10:11:08","1,282",
"VA Reached count","2025-05-15 10:11:08","1,282",
FAT_FREE_MASS,"2025-05-15 10:11:08",46,
"Visceral Fat","2025-05-15 10:11:08",2.2,
"Impedence 50kHz for segments","2025-05-15 10:11:08",624.0,,"Between Legs"
"Impedence 250kHz for segments","2025-05-15 10:11:08",549.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-05-15 10:11:08",726.0,,"Between Legs"
"Phase  6.25kHz segment","2025-05-15 10:11:08",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-05-15 10:11:08",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-05-15 10:11:08",-0.1,,"Between Legs"
"BIA Error","2025-05-15 10:11:08",0,
"Basal Metabolic Rate (BMR)","2025-05-15 10:11:08","1,404",
"Metabolic Age","2025-05-15 10:11:08",28,
FAT_PERCENT,"2025-05-15 10:11:08",35,
"Fat Free Percent","2025-05-15 10:11:08",65,
MUSCLE_PERCENT,"2025-05-15 10:11:08",62,
BONE_PERCENT,"2025-05-15 10:11:08",3,
WATER_PERCENT,"2025-05-15 10:11:08",44,
FAT_FREE_MASS,"2025-05-08 10:24:52",46,
"Visceral Fat","2025-05-08 10:24:52",2.2,
"Impedence 50kHz for segments","2025-05-08 10:24:52",653.0,,"Between Legs"
"Impedence 250kHz for segments","2025-05-08 10:24:52",581.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-05-08 10:24:52",772.0,,"Between Legs"
"Phase  6.25kHz segment","2025-05-08 10:24:52",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-05-08 10:24:52",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-05-08 10:24:52",-0.1,,"Between Legs"
"BIA Error","2025-05-08 10:24:52",0,
"Basal Metabolic Rate (BMR)","2025-05-08 10:24:52","1,406",
"Metabolic Age","2025-05-08 10:24:52",28,
FAT_PERCENT,"2025-05-08 10:24:52",35,
"Fat Free Percent","2025-05-08 10:24:52",65,
MUSCLE_PERCENT,"2025-05-08 10:24:52",61,
BONE_PERCENT,"2025-05-08 10:24:52",3,
WATER_PERCENT,"2025-05-08 10:24:52",43,
FAT_FREE_MASS,"2025-04-30 10:14:16",46,
"Visceral Fat","2025-04-30 10:14:16",2.2,
"Impedence 50kHz for segments","2025-04-30 10:14:16",644.0,,"Between Legs"
"Impedence 250kHz for segments","2025-04-30 10:14:16",571.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-04-30 10:14:16",767.0,,"Between Legs"
"Phase  6.25kHz segment","2025-04-30 10:14:16",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-04-30 10:14:16",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-04-30 10:14:16",-0.1,,"Between Legs"
"BIA Error","2025-04-30 10:14:16",0,
"Basal Metabolic Rate (BMR)","2025-04-30 10:14:16","1,408",
"Metabolic Age","2025-04-30 10:14:16",28,
FAT_PERCENT,"2025-04-30 10:14:16",35,
"Fat Free Percent","2025-04-30 10:14:16",65,
MUSCLE_PERCENT,"2025-04-30 10:14:16",62,
BONE_PERCENT,"2025-04-30 10:14:16",3,
WATER_PERCENT,"2025-04-30 10:14:16",43,
FAT_FREE_MASS,"2025-04-24 11:03:36",46,
"Visceral Fat","2025-04-24 11:03:36",2.2,
"Impedence 50kHz for segments","2025-04-24 11:03:36",655.0,,"Between Legs"
"Impedence 250kHz for segments","2025-04-24 11:03:36",576.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-04-24 11:03:36",775.0,,"Between Legs"
"Phase  6.25kHz segment","2025-04-24 11:03:36",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-04-24 11:03:36",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-04-24 11:03:36",-0.1,,"Between Legs"
"BIA Error","2025-04-24 11:03:36",0,
"Basal Metabolic Rate (BMR)","2025-04-24 11:03:36","1,402",
"Metabolic Age","2025-04-24 11:03:36",28,
FAT_PERCENT,"2025-04-24 11:03:36",35,
"Fat Free Percent","2025-04-24 11:03:36",65,
MUSCLE_PERCENT,"2025-04-24 11:03:36",62,
BONE_PERCENT,"2025-04-24 11:03:36",3,
WATER_PERCENT,"2025-04-24 11:03:36",43,
FAT_FREE_MASS,"2025-04-22 10:17:33",46,
"Visceral Fat","2025-04-22 10:17:33",2.2,
"Impedence 50kHz for segments","2025-04-22 10:17:33",635.0,,"Between Legs"
"Impedence 250kHz for segments","2025-04-22 10:17:33",573.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-04-22 10:17:33",749.0,,"Between Legs"
"Phase  6.25kHz segment","2025-04-22 10:17:33",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-04-22 10:17:33",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-04-22 10:17:33",-0.1,,"Between Legs"
"BIA Error","2025-04-22 10:17:33",0,
"Basal Metabolic Rate (BMR)","2025-04-22 10:17:33","1,411",
"Metabolic Age","2025-04-22 10:17:33",28,
FAT_PERCENT,"2025-04-22 10:17:33",35,
"Fat Free Percent","2025-04-22 10:17:33",65,
MUSCLE_PERCENT,"2025-04-22 10:17:33",62,
BONE_PERCENT,"2025-04-22 10:17:33",3,
WATER_PERCENT,"2025-04-22 10:17:33",43,
FAT_FREE_MASS,"2025-04-21 10:48:41",46,
"Visceral Fat","2025-04-21 10:48:41",2.3,
"Impedence 50kHz for segments","2025-04-21 10:48:41",649.0,,"Between Legs"
"Impedence 250kHz for segments","2025-04-21 10:48:41",587.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-04-21 10:48:41",756.0,,"Between Legs"
"Phase  6.25kHz segment","2025-04-21 10:48:41",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-04-21 10:48:41",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-04-21 10:48:41",-0.1,,"Between Legs"
"BIA Error","2025-04-21 10:48:41",0,
"Basal Metabolic Rate (BMR)","2025-04-21 10:48:41","1,405",
"Metabolic Age","2025-04-21 10:48:41",28,
FAT_PERCENT,"2025-04-21 10:48:41",35,
"Fat Free Percent","2025-04-21 10:48:41",65,
MUSCLE_PERCENT,"2025-04-21 10:48:41",61,
BONE_PERCENT,"2025-04-21 10:48:41",3,
WATER_PERCENT,"2025-04-21 10:48:41",43,
FAT_FREE_MASS,"2025-04-20 11:57:14",46,
"Visceral Fat","2025-04-20 11:57:14",2.3,
"Impedence 50kHz for segments","2025-04-20 11:57:14",683.0,,"Between Legs"
"Impedence 250kHz for segments","2025-04-20 11:57:14",610.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-04-20 11:57:14",806.0,,"Between Legs"
"Phase  6.25kHz segment","2025-04-20 11:57:14",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-04-20 11:57:14",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-04-20 11:57:14",-0.1,,"Between Legs"
"BIA Error","2025-04-20 11:57:14",0,
"Basal Metabolic Rate (BMR)","2025-04-20 11:57:14","1,396",
"Metabolic Age","2025-04-20 11:57:14",28,
FAT_PERCENT,"2025-04-20 11:57:14",36,
"Fat Free Percent","2025-04-20 11:57:14",64,
MUSCLE_PERCENT,"2025-04-20 11:57:14",61,
BONE_PERCENT,"2025-04-20 11:57:14",3,
WATER_PERCENT,"2025-04-20 11:57:14",42,
FAT_FREE_MASS,"2025-03-30 18:50:49",46,
"Visceral Fat","2025-03-30 18:50:49",2.1,
"Impedence 50kHz for segments","2025-03-30 18:50:49",627.0,,"Between Legs"
"Impedence 250kHz for segments","2025-03-30 18:50:49",548.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-03-30 18:50:49",744.0,,"Between Legs"
"Phase  6.25kHz segment","2025-03-30 18:50:49",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-03-30 18:50:49",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-03-30 18:50:49",-0.1,,"Between Legs"
"BIA Error","2025-03-30 18:50:49",0,
"Basal Metabolic Rate (BMR)","2025-03-30 18:50:49","1,403",
"Metabolic Age","2025-03-30 18:50:49",27,
FAT_PERCENT,"2025-03-30 18:50:49",34,
"Fat Free Percent","2025-03-30 18:50:49",66,
MUSCLE_PERCENT,"2025-03-30 18:50:49",62,
BONE_PERCENT,"2025-03-30 18:50:49",3,
WATER_PERCENT,"2025-03-30 18:50:49",44,
FAT_FREE_MASS,"2025-03-18 18:51:17",46,
"Visceral Fat","2025-03-18 18:51:17",2.1,
"Impedence 50kHz for segments","2025-03-18 18:51:17",616.0,,"Between Legs"
"Impedence 250kHz for segments","2025-03-18 18:51:17",559.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-03-18 18:51:17",705.0,,"Between Legs"
"Phase  6.25kHz segment","2025-03-18 18:51:17",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-03-18 18:51:17",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-03-18 18:51:17",-0.1,,"Between Legs"
"BIA Error","2025-03-18 18:51:17",0,
"Basal Metabolic Rate (BMR)","2025-03-18 18:51:17","1,396",
"Metabolic Age","2025-03-18 18:51:17",28,
FAT_PERCENT,"2025-03-18 18:51:17",34,
"Fat Free Percent","2025-03-18 18:51:17",66,
MUSCLE_PERCENT,"2025-03-18 18:51:17",62,
BONE_PERCENT,"2025-03-18 18:51:17",3,
WATER_PERCENT,"2025-03-18 18:51:17",44,
FAT_FREE_MASS,"2025-03-11 18:45:32",46,
"Visceral Fat","2025-03-11 18:45:32",2.2,
"Impedence 50kHz for segments","2025-03-11 18:45:32",639.0,,"Between Legs"
"Impedence 250kHz for segments","2025-03-11 18:45:32",584.0,,"Between Legs"
"Impedence 6.25kHz for segments","2025-03-11 18:45:32",725.0,,"Between Legs"
"Phase  6.25kHz segment","2025-03-11 18:45:32",-0.1,,"Between Legs"
"Phase  50kHz segment","2025-03-11 18:45:32",-0.1,,"Between Legs"
"Phase  250kHz segment","2025-03-11 18:45:32",-0.1,,"Between Legs"
"BIA Error","2025-03-11 18:45:32",0,
"Basal Metabolic Rate (BMR)","2025-03-11 18:45:32","1,392",
"Metabolic Age","2025-03-11 18:45:32",28,
FAT_PERCENT,"2025-03-11 18:45:32",35,
"Fat Free Percent","2025-03-11 18:45:32",65,
MUSCLE_PERCENT,"2025-03-11 18:45:32",62,
